estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,cantidad_museos,pobtot,habxm,habxm2,habxm3,museo_por,fecha_calculo
28,Tamaulipas,27,Nuevo Laredo,0,,2,384033,192017,1.92,0.521,0,04/06/2021
28,Tamaulipas,27,Nuevo Laredo,1,Nuevo Laredo,2,373725,186863,1.869,0.535,0,04/06/2021
28,Tamaulipas,29,Ocampo,0,,1,12962,12962,0.13,7.715,0,04/06/2021
28,Tamaulipas,29,Ocampo,1,Ocampo,1,5095,5095,0.051,19.627,0,04/06/2021
28,Tamaulipas,32,Reynosa,0,,1,608891,608891,6.089,0.164,0,04/06/2021
28,Tamaulipas,32,Reynosa,1,Reynosa,1,589466,589466,5.895,0.17,0,04/06/2021
28,Tamaulipas,38,Tampico,0,,2,297554,148777,1.488,0.672,0,04/06/2021
28,Tamaulipas,38,Tampico,1,Tampico,2,297284,148642,1.486,0.673,0,04/06/2021
28,Tamaulipas,41,Victoria,0,,4,321953,80488,0.805,1.242,0,04/06/2021
28,Tamaulipas,41,Victoria,1,Ciudad Victoria,4,305155,76289,0.763,1.311,0,04/06/2021
28,Tamaulipas,43,Xicoténcatl,0,,1,22864,22864,0.229,4.374,0,04/06/2021
28,Tamaulipas,43,Xicoténcatl,1,Xicoténcatl,1,9593,9593,0.096,10.424,0,04/06/2021
29,Tlaxcala,0,,0,,24,1169936,48747,0.487,2.051,0,04/06/2021
29,Tlaxcala,4,Atltzayanca,0,,1,15935,15935,0.159,6.275,0,04/06/2021
29,Tlaxcala,4,Atltzayanca,1,Atlzayanca,1,3826,3826,0.038,26.137,0,04/06/2021
29,Tlaxcala,5,Apizaco,0,,2,76492,38246,0.382,2.615,0,04/06/2021
29,Tlaxcala,5,Apizaco,1,Ciudad de Apizaco,2,49506,24753,0.248,4.04,0,04/06/2021
29,Tlaxcala,6,Calpulalpan,0,,1,44807,44807,0.448,2.232,0,04/06/2021
29,Tlaxcala,6,Calpulalpan,12,San Felipe Sultepec,1,1117,1117,0.011,89.526,0,04/06/2021
29,Tlaxcala,13,Huamantla,0,,3,84979,28326,0.283,3.53,0,04/06/2021
29,Tlaxcala,13,Huamantla,1,Huamantla,3,51996,17332,0.173,5.77,0,04/06/2021
29,Tlaxcala,16,Ixtenco,0,,1,6791,6791,0.068,14.725,0,04/06/2021
29,Tlaxcala,16,Ixtenco,1,Ixtenco,1,6741,6741,0.067,14.835,0,04/06/2021
29,Tlaxcala,17,Mazatecochco de José María Morelos,0,,1,9740,9740,0.097,10.267,0,04/06/2021
29,Tlaxcala,17,Mazatecochco de José María Morelos,1,Mazatecochco,1,9671,9671,0.097,10.34,0,04/06/2021
29,Tlaxcala,23,Natívitas,0,,3,23621,7874,0.079,12.701,0,04/06/2021
29,Tlaxcala,23,Natívitas,8,San José Atoyatenco,1,1672,1672,0.017,59.809,0,04/06/2021
29,Tlaxcala,23,Natívitas,9,San Miguel del Milagro,1,1117,1117,0.011,89.526,0,04/06/2021
29,Tlaxcala,23,Natívitas,10,San Miguel Xochitecatitla,1,2124,2124,0.021,47.081,0,04/06/2021
29,Tlaxcala,25,San Pablo del Monte,0,,1,69615,69615,0.696,1.436,0,04/06/2021
29,Tlaxcala,25,San Pablo del Monte,1,Villa Vicente Guerrero,1,60001,60001,0.6,1.667,0,04/06/2021
29,Tlaxcala,26,Santa Cruz Tlaxcala,0,,1,17968,17968,0.18,5.565,0,04/06/2021
29,Tlaxcala,26,Santa Cruz Tlaxcala,1,Santa Cruz Tlaxcala,1,4848,4848,0.048,20.627,0,04/06/2021
29,Tlaxcala,33,Tlaxcala,0,,7,89795,12828,0.128,7.796,0,04/06/2021
29,Tlaxcala,33,Tlaxcala,1,Tlaxcala de Xicohténcatl,7,14692,2099,0.021,47.645,0,04/06/2021
29,Tlaxcala,34,Tlaxco,0,,1,39939,39939,0.399,2.504,0,04/06/2021
29,Tlaxcala,34,Tlaxco,1,Tlaxco,1,14806,14806,0.148,6.754,0,04/06/2021
29,Tlaxcala,36,Totolac,0,,1,20625,20625,0.206,4.848,0,04/06/2021
29,Tlaxcala,36,Totolac,8,Santiago Tepeticpac,1,1512,1512,0.015,66.138,0,04/06/2021
29,Tlaxcala,41,Papalotla de Xicohténcatl,0,,1,26997,26997,0.27,3.704,0,04/06/2021
29,Tlaxcala,41,Papalotla de Xicohténcatl,1,Papalotla,1,22969,22969,0.23,4.354,0,04/06/2021
30,Veracruz de Ignacio de la Llave,0,,0,,57,7643194,134091,1.341,0.746,0,04/06/2021
30,Veracruz de Ignacio de la Llave,11,Alvarado,0,,1,51955,51955,0.52,1.925,0,04/06/2021
30,Veracruz de Ignacio de la Llave,11,Alvarado,1,Alvarado,1,23128,23128,0.231,4.324,0,04/06/2021
30,Veracruz de Ignacio de la Llave,21,Atoyac,0,,1,22986,22986,0.23,4.35,0,04/06/2021
30,Veracruz de Ignacio de la Llave,21,Atoyac,1,Atoyac,1,2755,2755,0.028,36.298,0,04/06/2021
30,Veracruz de Ignacio de la Llave,28,Boca del Río,0,,4,138058,34515,0.345,2.897,0,04/06/2021
30,Veracruz de Ignacio de la Llave,28,Boca del Río,1,Boca del Río,4,9947,2487,0.025,40.213,0,04/06/2021
30,Veracruz de Ignacio de la Llave,30,Camerino Z. Mendoza,0,,1,41778,41778,0.418,2.394,0,04/06/2021
30,Veracruz de Ignacio de la Llave,30,Camerino Z. Mendoza,1,Ciudad Mendoza,1,35641,35641,0.356,2.806,0,04/06/2021
30,Veracruz de Ignacio de la Llave,38,Coatepec,0,,2,86696,43348,0.433,2.307,0,04/06/2021
30,Veracruz de Ignacio de la Llave,38,Coatepec,1,Coatepec,1,53621,53621,0.536,1.865,0,04/06/2021
30,Veracruz de Ignacio de la Llave,38,Coatepec,6,El Grande,1,955,955,0.01,104.712,0,04/06/2021
30,Veracruz de Ignacio de la Llave,44,Córdoba,0,,3,196541,65514,0.655,1.526,0,04/06/2021
30,Veracruz de Ignacio de la Llave,44,Córdoba,1,Córdoba,3,140896,46965,0.47,2.129,0,04/06/2021
30,Veracruz de Ignacio de la Llave,47,Coscomatepec,0,,1,52510,52510,0.525,1.904,0,04/06/2021
30,Veracruz de Ignacio de la Llave,47,Coscomatepec,1,Coscomatepec de Bravo,1,15252,15252,0.153,6.557,0,04/06/2021
30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,0,,1,61718,61718,0.617,1.62,0,04/06/2021
30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,Dos Ríos,1,1307,1307,0.013,76.511,0,04/06/2021
30,Veracruz de Ignacio de la Llave,68,Fortín,0,,1,59761,59761,0.598,1.673,0,04/06/2021
30,Veracruz de Ignacio de la Llave,68,Fortín,1,Fortín de las Flores,1,21370,21370,0.214,4.679,0,04/06/2021
30,Veracruz de Ignacio de la Llave,69,Gutiérrez Zamora,0,,1,24353,24353,0.244,4.106,0,04/06/2021
30,Veracruz de Ignacio de la Llave,69,Gutiérrez Zamora,1,Gutiérrez Zamora,1,13651,13651,0.137,7.325,0,04/06/2021
30,Veracruz de Ignacio de la Llave,73,Hueyapan de Ocampo,0,,1,41649,41649,0.416,2.401,0,04/06/2021
30,Veracruz de Ignacio de la Llave,73,Hueyapan de Ocampo,43,Santa Rosa Loma Larga,1,1737,1737,0.017,57.571,0,04/06/2021
30,Veracruz de Ignacio de la Llave,74,Huiloapan de Cuauhtémoc,0,,1,6750,6750,0.068,14.815,0,04/06/2021
30,Veracruz de Ignacio de la Llave,74,Huiloapan de Cuauhtémoc,1,Huiloapan de Cuauhtémoc,1,4125,4125,0.041,24.242,0,04/06/2021
30,Veracruz de Ignacio de la Llave,75,Ignacio de la Llave,0,,1,17121,17121,0.171,5.841,0,04/06/2021
30,Veracruz de Ignacio de la Llave,75,Ignacio de la Llave,5,El Zapotal Número Uno,1,1050,1050,0.011,95.238,0,04/06/2021
30,Veracruz de Ignacio de la Llave,87,Xalapa,0,,6,457928,76321,0.763,1.31,0,04/06/2021
30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,6,424755,70793,0.708,1.413,0,04/06/2021
30,Veracruz de Ignacio de la Llave,90,Jamapa,0,,1,10376,10376,0.104,9.638,0,04/06/2021
30,Veracruz de Ignacio de la Llave,90,Jamapa,1,Jamapa,1,3928,3928,0.039,25.458,0,04/06/2021
30,Veracruz de Ignacio de la Llave,92,Xico,0,,2,35188,17594,0.176,5.684,0,04/06/2021
30,Veracruz de Ignacio de la Llave,92,Xico,1,Xico,2,18652,9326,0.093,10.723,0,04/06/2021
30,Veracruz de Ignacio de la Llave,109,Misantla,0,,1,62919,62919,0.629,1.589,0,04/06/2021
30,Veracruz de Ignacio de la Llave,109,Misantla,1,Misantla,1,26827,26827,0.268,3.728,0,04/06/2021
30,Veracruz de Ignacio de la Llave,118,Orizaba,0,,4,120995,30249,0.302,3.306,0,04/06/2021
30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,4,120844,30211,0.302,3.31,0,04/06/2021
30,Veracruz de Ignacio de la Llave,123,Pánuco,0,,1,97290,97290,0.973,1.028,0,04/06/2021
30,Veracruz de Ignacio de la Llave,123,Pánuco,1,Pánuco,1,40754,40754,0.408,2.454,0,04/06/2021
30,Veracruz de Ignacio de la Llave,124,Papantla,0,,3,158599,52866,0.529,1.892,0,04/06/2021
30,Veracruz de Ignacio de la Llave,124,Papantla,1,Papantla de Olarte,1,53546,53546,0.535,1.868,0,04/06/2021
30,Veracruz de Ignacio de la Llave,124,Papantla,33,Cuyuxquihui,1,598,598,0.006,167.224,0,04/06/2021
30,Veracruz de Ignacio de la Llave,124,Papantla,522,El Tajín,1,4,4,0,25000,0,04/06/2021
30,Veracruz de Ignacio de la Llave,143,Santiago Tuxtla,0,,2,56427,28214,0.282,3.544,0,04/06/2021
30,Veracruz de Ignacio de la Llave,143,Santiago Tuxtla,1,Santiago Tuxtla,1,15459,15459,0.155,6.469,0,04/06/2021
30,Veracruz de Ignacio de la Llave,143,Santiago Tuxtla,81,Tres Zapotes,1,3464,3464,0.035,28.868,0,04/06/2021
30,Veracruz de Ignacio de la Llave,157,Castillo de Teayo,0,,1,18663,18663,0.187,5.358,0,04/06/2021
30,Veracruz de Ignacio de la Llave,157,Castillo de Teayo,1,Castillo de Teayo,1,4297,4297,0.043,23.272,0,04/06/2021
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0,,1,25126,25126,0.251,3.98,0,04/06/2021
30,Veracruz de Ignacio de la Llave,158,Tecolutla,1,Tecolutla,1,4591,4591,0.046,21.782,0,04/06/2021
30,Veracruz de Ignacio de la Llave,164,Teocelo,0,,1,16327,16327,0.163,6.125,0,04/06/2021
30,Veracruz de Ignacio de la Llave,164,Teocelo,1,Teocelo,1,9967,9967,0.1,10.033,0,04/06/2021
30,Veracruz de Ignacio de la Llave,172,Texistepec,0,,1,20199,20199,0.202,4.951,0,04/06/2021
30,Veracruz de Ignacio de la Llave,172,Texistepec,19,San Lorenzo Tenochtitlán,1,1037,1037,0.01,96.432,0,04/06/2021
30,Veracruz de Ignacio de la Llave,178,Tlacotalpan,0,,2,13284,6642,0.066,15.056,0,04/06/2021
30,Veracruz de Ignacio de la Llave,178,Tlacotalpan,1,Tlacotalpan,2,7600,3800,0.038,26.316,0,04/06/2021
30,Veracruz de Ignacio de la Llave,189,Tuxpan,0,,1,143362,143362,1.434,0.698,0,04/06/2021
30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,Túxpam de Rodríguez Cano,1,84750,84750,0.848,1.18,0,04/06/2021
30,Veracruz de Ignacio de la Llave,191,Ursulo Galván,0,,1,29005,29005,0.29,3.448,0,04/06/2021
30,Veracruz de Ignacio de la Llave,191,Ursulo Galván,1,Ursulo Galván,1,5259,5259,0.053,19.015,0,04/06/2021
30,Veracruz de Ignacio de la Llave,192,Vega de Alatorre,0,,1,19541,19541,0.195,5.117,0,04/06/2021
30,Veracruz de Ignacio de la Llave,192,Vega de Alatorre,1,Vega de Alatorre,1,7653,7653,0.077,13.067,0,04/06/2021
30,Veracruz de Ignacio de la Llave,193,Veracruz,0,,7,552156,78879,0.789,1.268,0,04/06/2021
30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,7,428323,61189,0.612,1.634,0,04/06/2021
30,Veracruz de Ignacio de la Llave,196,Yanga,0,,1,17462,17462,0.175,5.727,0,04/06/2021
30,Veracruz de Ignacio de la Llave,196,Yanga,14,Palmillas,1,2077,2077,0.021,48.146,0,04/06/2021
30,Veracruz de Ignacio de la Llave,200,Zentla,0,,1,12379,12379,0.124,8.078,0,04/06/2021
30,Veracruz de Ignacio de la Llave,200,Zentla,1,Colonia Manuel González,1,982,982,0.01,101.833,0,04/06/2021
31,Yucatán,0,,0,,32,1955577,61112,0.611,1.636,0,04/06/2021
31,Yucatán,3,Akil,0,,1,10362,10362,0.104,9.651,0,04/06/2021
31,Yucatán,3,Akil,1,Akil,1,10176,10176,0.102,9.827,0,04/06/2021
31,Yucatán,13,Conkal,0,,1,9143,9143,0.091,10.937,0,04/06/2021
31,Yucatán,13,Conkal,1,Conkal,1,7173,7173,0.072,13.941,0,04/06/2021
31,Yucatán,40,Izamal,0,,1,25980,25980,0.26,3.849,0,04/06/2021
31,Yucatán,40,Izamal,1,Izamal,1,16195,16195,0.162,6.175,0,04/06/2021
31,Yucatán,50,Mérida,0,,19,830732,43723,0.437,2.287,0,04/06/2021
31,Yucatán,50,Mérida,1,Mérida,17,777615,45742,0.457,2.186,0,04/06/2021
31,Yucatán,50,Mérida,86,Dzibilchaltún,1,170,170,0.002,588.235,0,04/06/2021
31,Yucatán,50,Mérida,120,Sierra Papacal,1,1108,1108,0.011,90.253,0,04/06/2021
31,Yucatán,52,Motul,0,,1,33978,33978,0.34,2.943,0,04/06/2021
31,Yucatán,52,Motul,1,Motul de Carrillo Puerto,1,23240,23240,0.232,4.303,0,04/06/2021
31,Yucatán,66,Santa Elena,0,,2,3833,1917,0.019,52.178,0,04/06/2021
31,Yucatán,66,Santa Elena,1,Santa Elena,2,3456,1728,0.017,57.87,0,04/06/2021
31,Yucatán,75,Teabo,0,,1,6205,6205,0.062,16.116,0,04/06/2021
31,Yucatán,75,Teabo,1,Teabo,1,6115,6115,0.061,16.353,0,04/06/2021
31,Yucatán,91,Tinum,0,,2,11421,5711,0.057,17.512,0,04/06/2021
31,Yucatán,91,Tinum,1,Tinum,2,2111,1056,0.011,94.742,0,04/06/2021
31,Yucatán,102,Valladolid,0,,3,74217,24739,0.247,4.042,0,04/06/2021
31,Yucatán,102,Valladolid,1,Valladolid,2,48973,24487,0.245,4.084,0,04/06/2021
31,Yucatán,102,Valladolid,192,Yaxché,1,114,114,0.001,877.193,0,04/06/2021
31,Yucatán,104,Yaxcabá,0,,1,14802,14802,0.148,6.756,0,04/06/2021
31,Yucatán,104,Yaxcabá,1,Yaxcabá,1,3007,3007,0.03,33.256,0,04/06/2021
32,Zacatecas,0,,0,,41,1490668,36358,0.364,2.75,0,04/06/2021
32,Zacatecas,6,Cañitas de Felipe Pescador,0,,1,8239,8239,0.082,12.137,0,04/06/2021
32,Zacatecas,6,Cañitas de Felipe Pescador,1,Cañitas de Felipe Pescador,1,6166,6166,0.062,16.218,0,04/06/2021
32,Zacatecas,9,Chalchihuites,0,,2,10565,5283,0.053,18.93,0,04/06/2021
32,Zacatecas,9,Chalchihuites,1,Chalchihuites,1,3799,3799,0.038,26.323,0,04/06/2021
32,Zacatecas,9,Chalchihuites,41,Rancho Colorado,1,173,173,0.002,578.035,0,04/06/2021
32,Zacatecas,10,Fresnillo,0,,2,213139,106570,1.066,0.938,0,04/06/2021
32,Zacatecas,10,Fresnillo,1,Fresnillo,2,120944,60472,0.605,1.654,0,04/06/2021
32,Zacatecas,17,Guadalupe,0,,3,159991,53330,0.533,1.875,0,04/06/2021
32,Zacatecas,17,Guadalupe,1,Guadalupe,2,124623,62312,0.623,1.605,0,04/06/2021
32,Zacatecas,17,Guadalupe,43,Zóquite,1,3788,3788,0.038,26.399,0,04/06/2021
32,Zacatecas,19,Jalpa,0,,1,23557,23557,0.236,4.245,0,04/06/2021
32,Zacatecas,19,Jalpa,1,Jalpa,1,14199,14199,0.142,7.043,0,04/06/2021
32,Zacatecas,20,Jerez,0,,1,57610,57610,0.576,1.736,0,04/06/2021
32,Zacatecas,20,Jerez,1,Jerez de García Salinas,1,43064,43064,0.431,2.322,0,04/06/2021
32,Zacatecas,22,Juan Aldama,0,,1,20543,20543,0.205,4.868,0,04/06/2021
32,Zacatecas,22,Juan Aldama,1,Juan Aldama,1,15431,15431,0.154,6.48,0,04/06/2021
32,Zacatecas,24,Loreto,0,,1,48365,48365,0.484,2.068,0,04/06/2021
32,Zacatecas,24,Loreto,1,Loreto,1,24260,24260,0.243,4.122,0,04/06/2021
32,Zacatecas,26,Mazapil,0,,1,17813,17813,0.178,5.614,0,04/06/2021
32,Zacatecas,26,Mazapil,1,Mazapil,1,794,794,0.008,125.945,0,04/06/2021
32,Zacatecas,36,Ojocaliente,0,,3,40740,13580,0.136,7.364,0,04/06/2021
32,Zacatecas,36,Ojocaliente,1,Ojocaliente,1,20851,20851,0.209,4.796,0,04/06/2021
32,Zacatecas,36,Ojocaliente,14,El Chepinque,1,213,213,0.002,469.484,0,04/06/2021
32,Zacatecas,36,Ojocaliente,28,Palmillas,1,815,815,0.008,122.699,0,04/06/2021
32,Zacatecas,37,Pánuco,0,,1,16875,16875,0.169,5.926,0,04/06/2021
32,Zacatecas,37,Pánuco,1,Pánuco,1,1034,1034,0.01,96.712,0,04/06/2021
32,Zacatecas,38,Pinos,0,,2,69844,34922,0.349,2.864,0,04/06/2021
32,Zacatecas,38,Pinos,1,Pinos,2,5611,2806,0.028,35.644,0,04/06/2021
32,Zacatecas,42,Sombrerete,0,,2,61188,30594,0.306,3.269,0,04/06/2021
32,Zacatecas,42,Sombrerete,1,Sombrerete,2,21702,10851,0.109,9.216,0,04/06/2021
32,Zacatecas,43,Susticacán,0,,1,1360,1360,0.014,73.529,0,04/06/2021
32,Zacatecas,43,Susticacán,1,Susticacán,1,932,932,0.009,107.296,0,04/06/2021
32,Zacatecas,45,Tepechitlán,0,,1,8215,8215,0.082,12.173,0,04/06/2021
32,Zacatecas,45,Tepechitlán,1,Tepechitlán,1,4600,4600,0.046,21.739,0,04/06/2021
32,Zacatecas,47,Teúl de González Ortega,0,,1,5506,5506,0.055,18.162,0,04/06/2021
32,Zacatecas,47,Teúl de González Ortega,1,Teúl de González Ortega,1,3374,3374,0.034,29.638,0,04/06/2021
32,Zacatecas,48,Tlaltenango de Sánchez Román,0,,1,25493,25493,0.255,3.923,0,04/06/2021
32,Zacatecas,48,Tlaltenango de Sánchez Román,1,Tlaltenango de Sánchez Román,1,16396,16396,0.164,6.099,0,04/06/2021
32,Zacatecas,49,Valparaíso,0,,1,33323,33323,0.333,3.001,0,04/06/2021
32,Zacatecas,49,Valparaíso,1,Valparaíso,1,12919,12919,0.129,7.741,0,04/06/2021
32,Zacatecas,52,Villa García,0,,1,18269,18269,0.183,5.474,0,04/06/2021
32,Zacatecas,52,Villa García,27,La Montesa,1,555,555,0.006,180.18,0,04/06/2021
32,Zacatecas,55,Villanueva,0,,1,29395,29395,0.294,3.402,0,04/06/2021
32,Zacatecas,55,Villanueva,1,Villanueva,1,12269,12269,0.123,8.151,0,04/06/2021
32,Zacatecas,56,Zacatecas,0,,13,138176,10629,0.106,9.408,0,04/06/2021
32,Zacatecas,56,Zacatecas,1,Zacatecas,13,129011,9924,0.099,10.077,0,04/06/2021
